"","id","date","time","sht_t","sht_h","pm1","pm25","pm10","id_subject"
"1","06E13A020035",2025-08-26,09:00:00,31.5,65.4,30,47,57,"1-28"
"2","06E13A020035",2025-08-26,09:00:15,31.5,65.4,29,46,56,"1-28"
"3","06E13A020035",2025-08-26,09:00:30,31.5,65.4,30,46,56,"1-28"
"4","06E13A020035",2025-08-26,09:00:45,31.5,65.4,30,46,57,"1-28"
"5","06E13A020035",2025-08-26,09:01:00,31.5,65.4,31,49,61,"1-28"
"6","06E13A020035",2025-08-26,09:01:15,31.5,65.4,30,47,59,"1-28"
"7","06E13A020035",2025-08-26,09:01:30,31.5,65.4,31,48,59,"1-28"
"8","06E13A020035",2025-08-26,09:01:45,31.5,65.5,31,47,58,"1-28"
"9","06E13A020035",2025-08-26,09:02:00,31.5,65.4,31,47,57,"1-28"
"10","06E13A020035",2025-08-26,09:02:15,31.5,65.5,31,48,57,"1-28"
"11","06E13A020035",2025-08-26,09:02:30,31.5,65.5,31,48,59,"1-28"
"12","06E13A020035",2025-08-26,09:02:45,31.5,65.4,31,48,60,"1-28"
"13","06E13A020035",2025-08-26,09:03:00,31.5,65.4,31,48,59,"1-28"
"14","06E13A020035",2025-08-26,09:03:15,31.5,65.5,31,47,58,"1-28"
"15","06E13A020035",2025-08-26,09:03:30,31.5,65.5,30,46,56,"1-28"
"16","06E13A020035",2025-08-26,09:03:45,31.4,65.5,30,47,57,"1-28"
"17","06E13A020035",2025-08-26,09:04:00,31.5,65.6,31,47,58,"1-28"
"18","06E13A020035",2025-08-26,09:04:15,31.5,65.5,29,46,57,"1-28"
"19","06E13A020035",2025-08-26,09:04:30,31.5,65.5,30,46,57,"1-28"
"20","06E13A020035",2025-08-26,09:04:45,31.5,65.5,31,48,58,"1-28"
"21","06E13A020035",2025-08-26,09:05:00,31.5,65.5,31,48,58,"1-28"
"22","06E13A020035",2025-08-26,09:05:15,31.5,65.5,30,48,58,"1-28"
"23","06E13A020035",2025-08-26,09:05:30,31.5,65.5,31,48,58,"1-28"
"24","06E13A020035",2025-08-26,09:05:45,31.5,65.5,31,47,58,"1-28"
"25","06E13A020035",2025-08-26,09:06:00,31.5,65.5,30,46,56,"1-28"
"26","06E13A020035",2025-08-26,09:06:15,31.5,65.5,30,46,56,"1-28"
"27","06E13A020035",2025-08-26,09:06:30,31.5,65.5,30,46,55,"1-28"
"28","06E13A020035",2025-08-26,09:06:45,31.5,65.5,30,46,57,"1-28"
"29","06E13A020035",2025-08-26,09:07:00,31.5,65.4,31,47,57,"1-28"
"30","06E13A020035",2025-08-26,09:07:15,31.5,65.5,31,47,57,"1-28"
"31","06E13A020035",2025-08-26,09:07:30,31.5,65.6,31,48,58,"1-28"
"32","06E13A020035",2025-08-26,09:07:45,31.5,65.6,30,46,57,"1-28"
"33","06E13A020035",2025-08-26,09:08:01,31.5,65.6,29,46,57,"1-28"
"34","06E13A020035",2025-08-26,09:08:15,31.5,65.6,30,47,59,"1-28"
"35","06E13A020035",2025-08-26,09:08:30,31.5,65.6,31,47,60,"1-28"
"36","06E13A020035",2025-08-26,09:08:45,31.5,65.6,31,47,60,"1-28"
"37","06E13A020035",2025-08-26,09:09:00,31.5,65.5,29,46,58,"1-28"
"38","06E13A020035",2025-08-26,09:09:15,31.5,65.5,31,48,60,"1-28"
"39","06E13A020035",2025-08-26,09:09:30,31.5,65.5,30,47,59,"1-28"
"40","06E13A020035",2025-08-26,09:09:45,31.5,65.4,30,46,58,"1-28"
"41","06E13A020035",2025-08-26,09:10:00,31.5,65.4,31,48,60,"1-28"
"42","06E13A020035",2025-08-26,09:10:15,31.5,65.3,31,48,60,"1-28"
"43","06E13A020035",2025-08-26,09:10:30,31.5,65.3,31,48,60,"1-28"
"44","06E13A020035",2025-08-26,09:10:45,31.5,65.3,30,47,58,"1-28"
"45","06E13A020035",2025-08-26,09:11:00,31.5,65.3,31,48,59,"1-28"
"46","06E13A020035",2025-08-26,09:11:15,31.5,65.3,31,48,59,"1-28"
"47","06E13A020035",2025-08-26,09:11:30,31.5,65.3,32,49,61,"1-28"
"48","06E13A020035",2025-08-26,09:11:45,31.5,65.2,31,48,59,"1-28"
"49","06E13A020035",2025-08-26,09:12:00,31.5,65.2,30,47,58,"1-28"
"50","06E13A020035",2025-08-26,09:12:15,31.5,65.3,29,45,56,"1-28"
"51","06E13A020035",2025-08-26,09:12:30,31.6,65.3,30,46,57,"1-28"
"52","06E13A020035",2025-08-26,09:12:45,31.5,65.4,31,49,62,"1-28"
"53","06E13A020035",2025-08-26,09:13:01,31.5,65.3,31,48,60,"1-28"
"54","06E13A020035",2025-08-26,09:13:15,31.5,65.3,31,48,61,"1-28"
"55","06E13A020035",2025-08-26,09:13:30,31.5,65.3,31,48,60,"1-28"
"56","06E13A020035",2025-08-26,09:13:45,31.6,65.3,30,47,57,"1-28"
"57","06E13A020035",2025-08-26,09:14:00,31.6,65.3,30,46,56,"1-28"
"58","06E13A020035",2025-08-26,09:14:15,31.6,65.4,31,47,59,"1-28"
"59","06E13A020035",2025-08-26,09:14:30,31.6,65.3,31,48,60,"1-28"
"60","06E13A020035",2025-08-26,09:14:45,31.6,65.3,31,48,58,"1-28"
"61","06E13A020035",2025-08-26,09:15:00,31.6,65.3,31,48,60,"1-28"
"62","06E13A020035",2025-08-26,09:15:15,31.6,65.3,31,48,60,"1-28"
"63","06E13A020035",2025-08-26,09:15:30,31.6,65.4,31,48,59,"1-28"
"64","06E13A020035",2025-08-26,09:15:45,31.6,65.4,31,48,61,"1-28"
"65","06E13A020035",2025-08-26,09:16:00,31.6,65.4,31,48,61,"1-28"
"66","06E13A020035",2025-08-26,09:16:15,31.6,65.4,31,47,58,"1-28"
"67","06E13A020035",2025-08-26,09:16:30,31.6,65.4,30,47,58,"1-28"
"68","06E13A020035",2025-08-26,09:16:45,31.6,65.5,30,47,58,"1-28"
"69","06E13A020035",2025-08-26,09:17:00,31.6,65.4,31,47,58,"1-28"
"70","06E13A020035",2025-08-26,09:17:15,31.6,65.5,30,47,60,"1-28"
"71","06E13A020035",2025-08-26,09:17:30,31.6,65.5,31,48,60,"1-28"
"72","06E13A020035",2025-08-26,09:17:45,31.6,65.4,-1,-1,-1,"1-28"
"73","06E13A020035",2025-08-26,09:18:00,31.6,65.4,30,47,58,"1-28"
"74","06E13A020035",2025-08-26,09:18:15,31.6,65.4,30,46,56,"1-28"
"75","06E13A020035",2025-08-26,09:18:30,31.6,65.4,29,45,55,"1-28"
"76","06E13A020035",2025-08-26,09:18:45,31.6,65.5,29,46,56,"1-28"
"77","06E13A020035",2025-08-26,09:19:00,31.6,65.5,30,46,57,"1-28"
"78","06E13A020035",2025-08-26,09:19:15,31.6,65.5,31,46,57,"1-28"
"79","06E13A020035",2025-08-26,09:19:30,31.6,65.5,30,46,57,"1-28"
"80","06E13A020035",2025-08-26,09:19:45,31.6,65.5,30,45,56,"1-28"
"81","06E13A020035",2025-08-26,09:20:00,31.6,65.5,30,45,55,"1-28"
"82","06E13A020035",2025-08-26,09:20:15,31.6,65.4,30,47,57,"1-28"
"83","06E13A020035",2025-08-26,09:20:30,31.7,65.4,30,46,56,"1-28"
"84","06E13A020035",2025-08-26,09:20:45,31.6,65.3,31,48,59,"1-28"
"85","06E13A020035",2025-08-26,09:21:00,31.6,65.3,31,48,60,"1-28"
"86","06E13A020035",2025-08-26,09:21:15,31.6,65.2,31,49,62,"1-28"
"87","06E13A020035",2025-08-26,09:21:30,31.6,65.3,31,50,62,"1-28"
"88","06E13A020035",2025-08-26,09:21:45,31.6,65.3,30,47,59,"1-28"
"89","06E13A020035",2025-08-26,09:22:00,31.7,65.3,30,46,56,"1-28"
"90","06E13A020035",2025-08-26,09:22:15,31.6,65.3,31,48,58,"1-28"
"91","06E13A020035",2025-08-26,09:22:30,31.7,65.2,30,47,58,"1-28"
"92","06E13A020035",2025-08-26,09:22:45,31.7,65.3,31,48,59,"1-28"
"93","06E13A020035",2025-08-26,09:23:01,31.7,65.3,31,48,60,"1-28"
"94","06E13A020035",2025-08-26,09:23:15,31.7,65.4,31,48,60,"1-28"
"95","06E13A020035",2025-08-26,09:23:30,31.7,65.3,31,48,59,"1-28"
"96","06E13A020035",2025-08-26,09:23:45,31.7,65.4,31,48,61,"1-28"
"97","06E13A020035",2025-08-26,09:24:00,31.7,65.4,31,48,61,"1-28"
"98","06E13A020035",2025-08-26,09:24:15,31.7,65.4,31,47,57,"1-28"
"99","06E13A020035",2025-08-26,09:24:30,31.7,65.4,31,47,57,"1-28"
"100","06E13A020035",2025-08-26,09:24:45,31.7,65.4,31,48,60,"1-28"
"101","06E13A020035",2025-08-26,09:25:00,31.7,65.5,32,50,62,"1-28"
"102","06E13A020035",2025-08-26,09:25:15,31.7,65.4,31,49,61,"1-28"
"103","06E13A020035",2025-08-26,09:25:30,31.7,65.4,31,48,59,"1-28"
"104","06E13A020035",2025-08-26,09:25:45,31.7,65.4,30,46,57,"1-28"
"105","06E13A020035",2025-08-26,09:26:00,31.7,65.4,31,47,58,"1-28"
"106","06E13A020035",2025-08-26,09:26:15,31.7,65.3,30,46,57,"1-28"
"107","06E13A020035",2025-08-26,09:26:30,31.7,65.3,31,49,61,"1-28"
"108","06E13A020035",2025-08-26,09:26:45,31.7,65.3,31,49,61,"1-28"
"109","06E13A020035",2025-08-26,09:27:00,31.7,65.3,30,47,59,"1-28"
"110","06E13A020035",2025-08-26,09:27:15,31.7,65.3,31,48,58,"1-28"
"111","06E13A020035",2025-08-26,09:27:30,31.7,65.3,30,46,56,"1-28"
"112","06E13A020035",2025-08-26,09:27:45,31.7,65.2,30,46,57,"1-28"
"113","06E13A020035",2025-08-26,09:28:00,31.7,65.2,31,48,59,"1-28"
"114","06E13A020035",2025-08-26,09:28:15,31.7,65.2,31,48,60,"1-28"
"115","06E13A020035",2025-08-26,09:28:30,31.7,65.2,30,47,57,"1-28"
"116","06E13A020035",2025-08-26,09:28:45,31.7,65.2,29,46,55,"1-28"
"117","06E13A020035",2025-08-26,09:29:00,31.7,65.2,30,46,57,"1-28"
"118","06E13A020035",2025-08-26,09:29:15,31.7,65.2,30,46,57,"1-28"
"119","06E13A020035",2025-08-26,09:29:30,31.7,65.2,30,47,58,"1-28"
"120","06E13A020035",2025-08-26,09:29:45,31.7,65.2,31,48,58,"1-28"
"121","06E13A020035",2025-08-26,09:30:00,31.7,65.3,31,48,58,"1-28"
"122","06E13A020035",2025-08-26,09:30:15,31.7,65.2,30,48,61,"1-28"
"123","06E13A020035",2025-08-26,09:30:30,31.7,65.2,31,48,59,"1-28"
"124","06E13A020035",2025-08-26,09:30:45,31.7,65.2,29,46,57,"1-28"
"125","06E13A020035",2025-08-26,09:31:00,31.7,65.2,31,48,59,"1-28"
"126","06E13A020035",2025-08-26,09:31:15,31.7,65.2,31,48,60,"1-28"
"127","06E13A020035",2025-08-26,09:31:30,31.7,65.2,31,48,59,"1-28"
"128","06E13A020035",2025-08-26,09:31:45,31.8,65.2,30,47,60,"1-28"
"129","06E13A020035",2025-08-26,09:32:00,31.8,65.3,29,47,58,"1-28"
"130","06E13A020035",2025-08-26,09:32:15,31.7,65.2,29,47,59,"1-28"
"131","06E13A020035",2025-08-26,09:32:31,31.7,63.6,32,49,59,"1-28"
"132","06E13A020035",2025-08-26,09:32:45,31.6,62.6,30,47,58,"1-28"
"133","06E13A020035",2025-08-26,09:33:00,31.5,63.4,26,43,52,"1-28"
"134","06E13A020035",2025-08-26,09:33:15,31.5,63.9,28,45,56,"1-28"
"135","06E13A020035",2025-08-26,09:33:30,31.6,63.9,31,48,59,"1-28"
"136","06E13A020035",2025-08-26,09:33:45,31.6,63.7,30,48,57,"1-28"
"137","06E13A020035",2025-08-26,09:34:00,31.6,63.6,30,48,58,"1-28"
"138","06E13A020035",2025-08-26,09:34:15,31.6,62.9,30,46,57,"1-28"
"139","06E13A020035",2025-08-26,09:34:30,31.6,63,30,46,56,"1-28"
"140","06E13A020035",2025-08-26,09:34:45,31.6,63.2,30,46,57,"1-28"
"141","06E13A020035",2025-08-26,09:35:01,31.6,63.2,29,45,55,"1-28"
"142","06E13A020035",2025-08-26,09:35:15,31.6,63.3,30,46,55,"1-28"
"143","06E13A020035",2025-08-26,09:35:30,31.6,63.1,30,46,56,"1-28"
"144","06E13A020035",2025-08-26,09:35:45,31.6,63.1,30,46,56,"1-28"
"145","06E13A020035",2025-08-26,09:36:00,31.6,63.3,30,47,59,"1-28"
"146","06E13A020035",2025-08-26,09:36:15,31.6,63.4,30,48,59,"1-28"
"147","06E13A020035",2025-08-26,09:36:30,31.6,62.6,29,46,55,"1-28"
"148","06E13A020035",2025-08-26,09:36:45,31.6,62.4,29,45,54,"1-28"
"149","06E13A020035",2025-08-26,09:37:00,31.6,62.2,29,45,55,"1-28"
"150","06E13A020035",2025-08-26,09:37:15,31.5,62.8,29,46,56,"1-28"
"151","06E13A020035",2025-08-26,09:37:30,31.6,62.9,31,49,61,"1-28"
"152","06E13A020035",2025-08-26,09:37:45,31.6,62.9,30,48,61,"1-28"
"153","06E13A020035",2025-08-26,09:38:00,31.6,63,30,46,57,"1-28"
"154","06E13A020035",2025-08-26,09:38:15,31.6,62.9,30,46,56,"1-28"
"155","06E13A020035",2025-08-26,09:38:30,31.6,62.9,29,47,59,"1-28"
"156","06E13A020035",2025-08-26,09:38:45,31.6,62.9,29,46,56,"1-28"
"157","06E13A020035",2025-08-26,09:39:00,31.6,62.8,29,46,55,"1-28"
"158","06E13A020035",2025-08-26,09:39:15,31.6,62.5,29,44,53,"1-28"
"159","06E13A020035",2025-08-26,09:39:30,31.6,62.3,28,44,53,"1-28"
"160","06E13A020035",2025-08-26,09:39:45,31.5,62.3,29,44,54,"1-28"
"161","06E13A020035",2025-08-26,09:40:01,31.5,62.6,30,46,55,"1-28"
"162","06E13A020035",2025-08-26,09:40:15,31.5,63,29,45,55,"1-28"
"163","06E13A020035",2025-08-26,09:40:30,31.5,63.2,30,46,56,"1-28"
"164","06E13A020035",2025-08-26,09:40:45,31.5,63.2,29,46,55,"1-28"
"165","06E13A020035",2025-08-26,09:41:00,31.5,62.8,28,45,55,"1-28"
"166","06E13A020035",2025-08-26,09:41:15,31.5,62.4,29,45,55,"1-28"
"167","06E13A020035",2025-08-26,09:41:30,31.6,62.3,28,44,53,"1-28"
"168","06E13A020035",2025-08-26,09:41:45,31.6,62.2,28,45,54,"1-28"
"169","06E13A020035",2025-08-26,09:42:01,31.6,62.2,29,45,55,"1-28"
"170","06E13A020035",2025-08-26,09:42:15,31.6,62.3,28,46,55,"1-28"
"171","06E13A020035",2025-08-26,09:42:30,31.6,62.2,29,46,56,"1-28"
"172","06E13A020035",2025-08-26,09:42:45,31.6,62.2,29,46,55,"1-28"
"173","06E13A020035",2025-08-26,09:43:00,31.6,62,28,45,54,"1-28"
"174","06E13A020035",2025-08-26,09:43:15,31.6,61.8,29,45,54,"1-28"
"175","06E13A020035",2025-08-26,09:43:30,31.7,61.9,29,45,55,"1-28"
"176","06E13A020035",2025-08-26,09:43:45,31.7,61.8,28,43,53,"1-28"
"177","06E13A020035",2025-08-26,09:44:00,31.7,61.5,29,44,55,"1-28"
"178","06E13A020035",2025-08-26,09:44:15,31.7,61.5,29,44,53,"1-28"
"179","06E13A020035",2025-08-26,09:44:30,31.6,61.6,29,44,54,"1-28"
"180","06E13A020035",2025-08-26,09:44:45,31.7,61.7,28,45,55,"1-28"
"181","06E13A020035",2025-08-26,09:45:00,31.7,61.7,29,45,55,"1-28"
"182","06E13A020035",2025-08-26,09:45:15,31.7,61.7,28,44,53,"1-28"
"183","06E13A020035",2025-08-26,09:45:30,31.7,61.7,29,43,53,"1-28"
"184","06E13A020035",2025-08-26,09:45:45,31.7,61.8,29,43,52,"1-28"
"185","06E13A020035",2025-08-26,09:46:00,31.6,61.7,29,43,52,"1-28"
"186","06E13A020035",2025-08-26,09:46:15,31.6,61.9,30,44,53,"1-28"
"187","06E13A020035",2025-08-26,09:46:30,31.7,61.8,29,44,53,"1-28"
"188","06E13A020035",2025-08-26,09:46:45,31.7,61.5,28,44,52,"1-28"
"189","06E13A020035",2025-08-26,09:47:00,31.6,61.6,28,45,53,"1-28"
"190","06E13A020035",2025-08-26,09:47:15,31.6,61.8,28,45,53,"1-28"
"191","06E13A020035",2025-08-26,09:47:30,31.6,61.9,28,44,52,"1-28"
"192","06E13A020035",2025-08-26,09:47:45,31.7,61.9,28,46,54,"1-28"
"193","06E13A020035",2025-08-26,09:48:00,31.7,61.9,28,44,53,"1-28"
"194","06E13A020035",2025-08-26,09:48:15,31.6,61.9,28,43,52,"1-28"
"195","06E13A020035",2025-08-26,09:48:30,31.6,62,28,43,51,"1-28"
"196","06E13A020035",2025-08-26,09:48:45,31.7,62,28,43,51,"1-28"
"197","06E13A020035",2025-08-26,09:49:00,31.7,62.1,28,45,53,"1-28"
"198","06E13A020035",2025-08-26,09:49:15,31.7,62,28,45,54,"1-28"
"199","06E13A020035",2025-08-26,09:49:30,31.7,62.1,30,46,57,"1-28"
"200","06E13A020035",2025-08-26,09:49:45,31.7,62.1,30,47,57,"1-28"
"201","06E13A020035",2025-08-26,09:50:00,31.7,62,29,46,58,"1-28"
"202","06E13A020035",2025-08-26,09:50:15,31.7,61.9,29,46,58,"1-28"
"203","06E13A020035",2025-08-26,09:50:30,31.7,62,29,45,57,"1-28"
"204","06E13A020035",2025-08-26,09:50:45,31.7,62,29,44,55,"1-28"
"205","06E13A020035",2025-08-26,09:51:00,31.7,62,30,47,58,"1-28"
"206","06E13A020035",2025-08-26,09:51:15,31.7,62,30,46,57,"1-28"
"207","06E13A020035",2025-08-26,09:51:30,31.7,62.1,31,47,57,"1-28"
"208","06E13A020035",2025-08-26,09:51:45,31.7,62.1,30,46,57,"1-28"
"209","06E13A020035",2025-08-26,09:52:00,31.7,62,31,48,58,"1-28"
"210","06E13A020035",2025-08-26,09:52:15,31.7,62,31,48,60,"1-28"
"211","06E13A020035",2025-08-26,09:52:30,31.7,61.9,31,48,59,"1-28"
"212","06E13A020035",2025-08-26,09:52:45,31.8,61.9,31,49,60,"1-28"
"213","06E13A020035",2025-08-26,09:53:00,31.8,61.9,31,48,58,"1-28"
"214","06E13A020035",2025-08-26,09:53:15,31.8,61.9,31,47,57,"1-28"
"215","06E13A020035",2025-08-26,09:53:30,31.7,62,31,47,60,"1-28"
"216","06E13A020035",2025-08-26,09:53:45,31.8,62.1,31,49,61,"1-28"
"217","06E13A020035",2025-08-26,09:54:00,31.8,62.1,31,50,61,"1-28"
"218","06E13A020035",2025-08-26,09:54:15,31.8,62,33,50,62,"1-28"
"219","06E13A020035",2025-08-26,09:54:31,31.7,61.8,33,50,60,"1-28"
"220","06E13A020035",2025-08-26,09:54:45,31.8,61.9,32,50,62,"1-28"
"221","06E13A020035",2025-08-26,09:55:00,31.8,61.9,31,50,63,"1-28"
"222","06E13A020035",2025-08-26,09:55:15,31.8,61.9,32,50,62,"1-28"
"223","06E13A020035",2025-08-26,09:55:30,31.8,62,33,50,61,"1-28"
"224","06E13A020035",2025-08-26,09:55:45,31.8,62,32,50,62,"1-28"
"225","06E13A020035",2025-08-26,09:56:00,31.8,61.9,32,51,62,"1-28"
"226","06E13A020035",2025-08-26,09:56:15,31.8,61.9,32,49,60,"1-28"
"227","06E13A020035",2025-08-26,09:56:31,31.8,61.9,32,48,59,"1-28"
"228","06E13A020035",2025-08-26,09:56:45,31.8,61.9,31,48,60,"1-28"
"229","06E13A020035",2025-08-26,09:57:00,31.8,61.9,32,49,61,"1-28"
"230","06E13A020035",2025-08-26,09:57:15,31.8,61.9,33,50,62,"1-28"
"231","06E13A020035",2025-08-26,09:57:30,31.8,61.9,32,50,62,"1-28"
"232","06E13A020035",2025-08-26,09:57:45,31.8,61.9,32,50,62,"1-28"
"233","06E13A020035",2025-08-26,09:58:00,31.8,62.1,33,51,62,"1-28"
"234","06E13A020035",2025-08-26,09:58:15,31.8,62.1,32,49,61,"1-28"
"235","06E13A020035",2025-08-26,09:58:30,31.9,62.2,33,50,62,"1-28"
"236","06E13A020035",2025-08-26,09:58:45,31.8,62.1,32,49,61,"1-28"
"237","06E13A020035",2025-08-26,09:59:00,31.8,62.3,33,50,62,"1-28"
"238","06E13A020035",2025-08-26,09:59:15,31.9,62.4,32,49,61,"1-28"
"239","06E13A020035",2025-08-26,09:59:30,31.8,62.3,33,50,62,"1-28"
"240","06E13A020035",2025-08-26,09:59:45,31.8,62.4,33,50,61,"1-28"
"241","06E13A020035",2025-08-26,10:00:00,31.8,62.3,33,51,62,"1-28"
"242","06E13A020035",2025-08-26,10:00:15,31.9,62.3,32,50,62,"1-28"
"243","06E13A020035",2025-08-26,10:00:30,31.9,62.1,33,53,65,"1-28"
"244","06E13A020035",2025-08-26,10:00:45,31.9,62.2,33,51,63,"1-28"
"245","06E13A020035",2025-08-26,10:01:00,31.9,62.4,33,51,63,"1-28"
"246","06E13A020035",2025-08-26,10:01:15,31.9,62.2,33,52,65,"1-28"
"247","06E13A020035",2025-08-26,10:01:30,31.9,62.3,34,52,64,"1-28"
"248","06E13A020035",2025-08-26,10:01:45,31.8,62.7,32,50,63,"1-28"
"249","06E13A020035",2025-08-26,10:02:00,31.8,62.8,32,50,62,"1-28"
"250","06E13A020035",2025-08-26,10:02:15,31.9,63,33,50,62,"1-28"
"251","06E13A020035",2025-08-26,10:02:30,31.9,62.9,33,51,63,"1-28"
"252","06E13A020035",2025-08-26,10:02:45,31.9,62.7,34,51,64,"1-28"
"253","06E13A020035",2025-08-26,10:03:00,31.9,62.4,33,51,65,"1-28"
"254","06E13A020035",2025-08-26,10:03:15,31.9,62.5,33,51,64,"1-28"
"255","06E13A020035",2025-08-26,10:03:31,31.9,63.1,32,50,63,"1-28"
"256","06E13A020035",2025-08-26,10:03:45,31.9,63.2,33,51,64,"1-28"
"257","06E13A020035",2025-08-26,10:04:00,31.9,63,33,51,63,"1-28"
"258","06E13A020035",2025-08-26,10:04:15,31.9,62.6,33,50,62,"1-28"
"259","06E13A020035",2025-08-26,10:04:30,31.9,62.6,33,50,61,"1-28"
"260","06E13A020035",2025-08-26,10:10:15,31.9,63.5,31,50,60,"1-28"
"261","06E13A020035",2025-08-26,10:10:30,31.9,63.1,28,44,54,"1-28"
"262","06E13A020035",2025-08-26,10:10:45,31.9,62.7,30,47,58,"1-28"
"263","06E13A020035",2025-08-26,10:11:00,31.9,62.4,33,51,63,"1-28"
"264","06E13A020035",2025-08-26,10:11:15,31.8,62.3,32,50,63,"1-28"
"265","06E13A020035",2025-08-26,10:11:30,31.8,62.3,32,50,63,"1-28"
"266","06E13A020035",2025-08-26,10:11:45,31.8,62,33,51,62,"1-28"
"267","06E13A020035",2025-08-26,10:12:00,31.8,61.5,32,50,61,"1-28"
"268","06E13A020035",2025-08-26,10:12:15,31.7,61.4,32,50,61,"1-28"
"269","06E13A020035",2025-08-26,10:12:30,31.7,61.6,33,51,62,"1-28"
"270","06E13A020035",2025-08-26,10:12:45,31.6,62,32,50,61,"1-28"
"271","06E13A020035",2025-08-26,10:13:00,31.6,62.3,32,49,61,"1-28"
"272","06E13A020035",2025-08-26,10:13:15,31.6,62.3,33,50,62,"1-28"
"273","06E13A020035",2025-08-26,10:13:30,31.6,62.2,32,49,61,"1-28"
"274","06E13A020035",2025-08-26,10:13:45,31.6,62.1,32,50,62,"1-28"
"275","06E13A020035",2025-08-26,10:14:00,31.6,62.2,33,51,64,"1-28"
"276","06E13A020035",2025-08-26,10:14:15,31.5,61.9,32,51,62,"1-28"
"277","06E13A020035",2025-08-26,10:14:30,31.5,62.1,33,50,62,"1-28"
"278","06E13A020035",2025-08-26,10:14:45,31.5,62,32,50,62,"1-28"
"279","06E13A020035",2025-08-26,10:15:00,31.5,61.9,32,50,62,"1-28"
"280","06E13A020035",2025-08-26,10:15:15,31.5,62,33,50,62,"1-28"
"281","06E13A020035",2025-08-26,10:15:30,31.5,62.1,32,49,61,"1-28"
"282","06E13A020035",2025-08-26,10:15:45,31.4,62.4,33,50,62,"1-28"
"283","06E13A020035",2025-08-26,10:16:00,31.4,62.4,32,49,61,"1-28"
"284","06E13A020035",2025-08-26,10:16:15,31.4,62.4,32,49,61,"1-28"
"285","06E13A020035",2025-08-26,10:16:30,31.4,62.4,33,50,62,"1-28"
"286","06E13A020035",2025-08-26,10:16:45,31.4,62.5,33,49,62,"1-28"
"287","06E13A020035",2025-08-26,10:17:00,31.4,62.5,31,47,61,"1-28"
"288","06E13A020035",2025-08-26,10:17:15,31.4,62.5,32,49,61,"1-28"
"289","06E13A020035",2025-08-26,10:17:30,31.4,62.4,33,51,62,"1-28"
"290","06E13A020035",2025-08-26,10:17:45,31.4,62.3,32,49,61,"1-28"
"291","06E13A020035",2025-08-26,10:18:00,31.4,62.3,31,48,60,"1-28"
"292","06E13A020035",2025-08-26,10:18:15,31.3,62.1,31,48,61,"1-28"
"293","06E13A020035",2025-08-26,10:18:30,31.3,62,30,49,60,"1-28"
"294","06E13A020035",2025-08-26,10:18:45,31.3,61.7,30,49,61,"1-28"
"295","06E13A020035",2025-08-26,10:19:00,31.3,61.7,32,50,62,"1-28"
"296","06E13A020035",2025-08-26,10:19:15,31.3,61.2,31,49,61,"1-28"
"297","06E13A020035",2025-08-26,10:19:30,31.3,61.1,31,50,62,"1-28"
"298","06E13A020035",2025-08-26,10:19:45,31.3,61.4,32,50,62,"1-28"
"299","06E13A020035",2025-08-26,10:20:00,31.3,61.3,31,50,62,"1-28"
"300","06E13A020035",2025-08-26,10:20:15,31.2,61.1,32,49,61,"1-28"
"301","06E13A020035",2025-08-26,10:20:30,31.3,61.2,33,50,62,"1-28"
"302","06E13A020035",2025-08-26,10:20:45,31.3,61.3,30,46,58,"1-28"
"303","06E13A020035",2025-08-26,10:21:00,31.3,61.3,32,49,62,"1-28"
"304","06E13A020035",2025-08-26,10:21:15,31.3,61.3,30,47,58,"1-28"
"305","06E13A020035",2025-08-26,10:21:30,31.3,61.2,33,50,62,"1-28"
"306","06E13A020035",2025-08-26,10:21:45,31.3,61.3,30,47,59,"1-28"
"307","06E13A020035",2025-08-26,10:22:00,31.3,61.4,29,47,58,"1-28"
"308","06E13A020035",2025-08-26,10:22:15,31.3,61.4,31,48,58,"1-28"
"309","06E13A020035",2025-08-26,10:22:30,31.3,61.4,30,47,57,"1-28"
"310","06E13A020035",2025-08-26,10:22:45,31.3,61.7,29,44,54,"1-28"
"311","06E13A020035",2025-08-26,10:23:00,31.4,61.9,31,47,57,"1-28"
"312","06E13A020035",2025-08-26,10:23:15,31.4,61.9,29,44,54,"1-28"
"313","06E13A020035",2025-08-26,10:23:30,31.5,62.3,32,52,65,"1-28"
"314","06E13A020035",2025-08-26,10:23:45,31.5,61.8,29,45,57,"1-28"
"315","06E13A020035",2025-08-26,10:24:00,31.5,61.9,31,48,58,"1-28"
"316","06E13A020035",2025-08-26,10:24:15,31.5,62.3,31,49,61,"1-28"
"317","06E13A020035",2025-08-26,10:24:30,31.5,62.5,32,50,63,"1-28"
"318","06E13A020035",2025-08-26,10:24:45,31.4,63.2,31,48,60,"1-28"
"319","06E13A020035",2025-08-26,10:25:00,31.4,63.9,33,51,63,"1-28"
"320","06E13A020035",2025-08-26,10:25:15,31.5,63.9,34,53,67,"1-28"
"321","06E13A020035",2025-08-26,10:25:31,31.4,63,33,51,65,"1-28"
"322","06E13A020035",2025-08-26,10:25:45,31.3,65.7,33,53,65,"1-28"
"323","06E13A020035",2025-08-26,10:26:00,31.3,67.5,32,50,64,"1-28"
"324","06E13A020035",2025-08-26,10:26:15,31.2,65.2,35,57,70,"1-28"
"325","06E13A020035",2025-08-26,10:26:30,31.2,64.4,34,53,66,"1-28"
